baseline_id,baseline,trial_id,group,attack_id,service_effect,evidence_class
B0,Workload identity + ABAC [21],cloud-A2-018,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-019,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-020,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-021,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-022,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-023,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-024,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-025,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-026,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-027,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-028,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-029,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-030,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-031,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-032,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-033,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-034,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-035,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-036,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-037,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-038,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-039,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-040,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-041,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-042,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-043,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-044,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-045,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-046,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-047,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-048,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-049,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-050,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-051,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-052,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-053,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-054,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-055,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-056,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-057,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-058,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-059,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-060,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-061,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-062,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-063,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-064,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-065,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-066,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-067,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-068,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-069,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-070,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-071,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-072,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-073,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-074,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-075,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-076,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-077,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-078,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-079,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-080,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-081,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-082,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-083,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-084,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-085,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-086,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-087,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-088,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-089,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-090,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-091,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-092,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-093,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-094,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-095,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-096,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-097,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-098,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-099,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-100,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-101,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-102,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-103,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-104,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-105,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-106,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-107,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-108,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-109,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-110,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-111,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-112,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-113,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-114,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-115,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-116,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-117,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-118,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-119,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-120,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-121,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-122,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-123,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-124,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-125,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-126,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-127,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-128,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-129,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-130,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-131,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-132,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-133,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-134,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-135,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-136,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-137,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-138,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-139,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-140,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-141,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-142,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-143,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-144,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-145,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-146,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-147,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-148,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-149,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-150,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-151,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-152,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-153,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-154,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-155,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-156,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-157,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-158,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-159,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-160,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-161,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-162,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-163,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-164,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-165,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-166,G1,A2,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-167,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-168,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-169,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-170,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-171,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-172,G1,A2,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A2-173,G1,A2,true,deterministic_derivation_from_manuscript_summary
