trial_id,initial_policy_decision,final_policy_decision,evidence_class
benign-0450,permit,deny,deterministic_derivation_from_manuscript_summary
benign-0451,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0452,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0453,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0454,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0455,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0456,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0457,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0458,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0459,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0460,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0461,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0462,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0463,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0464,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0465,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0466,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0467,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0468,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0469,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0470,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0471,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0472,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0473,deny,permit,deterministic_derivation_from_manuscript_summary
benign-0474,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0475,deny,permit,deterministic_derivation_from_manuscript_summary
benign-0476,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0477,deny,permit,deterministic_derivation_from_manuscript_summary
benign-0478,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0479,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0480,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0481,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0482,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0483,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0484,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0485,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0486,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0487,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0488,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0489,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0490,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0491,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0492,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0493,deny,permit,deterministic_derivation_from_manuscript_summary
benign-0494,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0495,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0496,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0497,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0498,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0499,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0500,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0501,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0502,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0503,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0504,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0505,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0506,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0507,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0508,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0509,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0510,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0511,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0512,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0513,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0514,permit,deny,deterministic_derivation_from_manuscript_summary
benign-0515,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0516,deny,permit,deterministic_derivation_from_manuscript_summary
benign-0517,permit,deny,deterministic_derivation_from_manuscript_summary
benign-0518,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0519,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0520,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0521,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0522,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0523,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0524,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0525,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0526,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0527,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0528,deny,permit,deterministic_derivation_from_manuscript_summary
benign-0529,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0530,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0531,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0532,permit,deny,deterministic_derivation_from_manuscript_summary
benign-0533,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0534,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0535,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0536,deny,permit,deterministic_derivation_from_manuscript_summary
benign-0537,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0538,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0539,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0540,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0541,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0542,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0543,deny,permit,deterministic_derivation_from_manuscript_summary
benign-0544,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0545,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0546,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0547,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0548,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0549,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0550,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0551,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0552,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0553,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0554,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0555,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0556,deny,permit,deterministic_derivation_from_manuscript_summary
benign-0557,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0558,deny,permit,deterministic_derivation_from_manuscript_summary
benign-0559,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0560,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0561,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0562,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0563,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0564,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0565,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0566,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0567,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0568,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0569,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0570,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0571,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0572,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0573,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0574,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0575,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0576,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0577,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0578,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0579,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0580,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0581,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0582,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0583,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0584,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0585,deny,permit,deterministic_derivation_from_manuscript_summary
benign-0586,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0587,deny,permit,deterministic_derivation_from_manuscript_summary
benign-0588,deny,permit,deterministic_derivation_from_manuscript_summary
benign-0589,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0590,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0591,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0592,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0593,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0594,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0595,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0596,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0597,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0598,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0599,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0600,permit,permit,deterministic_derivation_from_manuscript_summary
benign-0601,permit,permit,deterministic_derivation_from_manuscript_summary
